Name,dong
해금강남해횟집,연산6동
조마루뼈다귀,장림1동
부영복국,감전동
원,당감4동
로제프로방스,기장읍
커피브릿지,영선2동
산성숯불갈비,온천1동
감나무집,학장동
정경애맛집코다리,사직2동
킹콩부대찌개와한판두루치기,남포동
뜰에,용호1동
한판43,구포1동
커피앤스톤,반송1동
코리아나,신평2동
모모노래방주점,수정2동
목연포차,가야1동
"왔다산꼼장어,장어구이",구서2동
남지횟집,서대신3동
항아리,수정1동
맛골식당,수정4동
겟올라잇,중1동
이도비어,온천1동
용구비어양정,양정1동
용성루,좌천동
또뽀끼야,남천1동
낙원반점,주례1동
멕시카나감천유림점,감천1동
우리보쌈,정관읍
서민통닭,청학2동
문현동유정아구찜,문현1동
홍대감집,보수동
대평동마을회대평마을다방,남항동
나그네포차,모라1동
남해바다수산,덕포2동
화오뎅,용호3동
맥도날드,당감1동
노스커피,장전1동
투가이즈,구포2동
서면칼국수,전포2동
위브리드,우2동
와쿠도키,우2동
막끌리,연산5동
연경반점,영선2동
고집불통식빵싸브,부전1동
비바쿠바,부전2동
경성대구탕,거제2동
쿠우쿠우,화명3동
거북이스시,초량2동
0.2T스시,우2동
신송초밥,당리동
올타미스터스시,남천2동
대성떡집,개금1동
황가아바이왕순대,명지동
장산국밥,반여1동
카페보니타,보수동
사계,중1동
짜장마을,대연3동
버거킹,연산9동
곱창생각,당감1동
그린양곱창,부전1동
처갓집양념치킨,남항동
경성다락방,대연3동
대광곱창1층3호,남포동
배스킨라빈스31,정관읍
뷰110스테이크,민락동
더브릿지Ⅱ,대연3동
원조서면양곱창,부전2동
커피구루마,광안3동
남해횟집,당리동
영,남항동
가향,명지동
개미식당,수정2동
동남횟집,봉래1동
동구네PC카페,녹산동
장산꼬리곰탕,안락1동
서울깍두기,연산9동
어빈횟집,송정동
K삼겹살감자탕,덕천1동
스푼,암남동
거창까막국수,온천2동
본죽&비빔밥정관신도시점,정관읍
선우정감자탕돼지국밥,학장동
수미해물탕,구포1동
양산분식,대연3동
사까에,중1동
뚜레쥬르,온천1동
정가네양곱창,연산4동
수영한우양곱창,대연1동
보국민물장어,괘법동
돈오락쪽갈비덕천점,덕천2동
동촌칼국수,남산동
통큰집,장전3동
송선생의초밥한점,서대신1동
고향식당,수정2동
합천명품토종흑돼지생구이촌양정점,양정2동
국제시장국제통닭,학장동
"공간,성",민락동
포천SO고깃집,구포3동
공가네빵,부전2동
하림메기매운탕,우암동
뚜레쥬르,수민동
서면이대감집,부전1동
부산밀면,장전2동
파쎄,기장읍
경주국밥,부전2동
중남해,대연3동
명가아구찜,연산2동
빈스에스프레소,장전3동
찹스틱스앤피자,중1동
다모아,반여1동
백화곱창센터,남포동
토암선비식당,기장읍
더착한커피,서대신3동
뚜레쥬르,아미동
공가네빵,양정1동
불로장생영양탕,연산2동
23년돼지국밥,중앙동
위드커피,초량1동
선곡산장,철마면
CAFFEMISO,남천1동
쿠우,동광동
춘향골남원추어탕,거제4동
언양숯불갈비,중1동
가베향,문현1동
청원생복집,신평1동
대연모소리,대연5동
호호냉면,하단1동
깡깡이카페,남항동
바싹돈까스,용호1동
지글지글,사직2동
시골보리밥돼지갈비,문현2동
한와담,우1동
학고방,감만1동
아침을여는떡방,명지동
나들목쉼터,전포2동
김해상회,남포동
대광곱창1층6호,남포동
여분네중화요리,동대신1동
날으는막창뛰는조개,당리동
돈누리무한리필,장림1동
한솥,연산4동
지우이자까야,좌4동
장수촌돌판구이,신평2동
맛나김밥,다대2동
연산왕식당,연산8동
가락정칼국수하단,하단2동
영진돼지국밥,신평2동
꼼장어,좌3동
해창횟집,일광면
커피투에프,광복동
해조횟집,만덕3동
프리푸드,망미1동
빈스빈스,중2동
나로도횟집,엄궁동
아리가토,반여2동
탐나식당,동삼2동
고봉민김밥人,대연5동
국민생아구찜9900원,주례1동
늘봄노래주점2,연산4동
초밥가게,대연3동
던킨도너츠에스씨앤이,우1동
갈채,보수동
본가치킨,용호1동
멕시카나동삼점,동삼1동
가온사무편의점,영선2동
우리분식,좌천동
송림식당,대연1동
혜화동돈까스극장,범천1동
닭발에명가,연산1동
영남식당,범일2동
생각나푸짐한집,당감4동
이모포차,용호1동
야우,대연3동
솥박골,정관읍
할매집,동삼2동
마녀포차,충무동
통돼지,녹산동
크라운,구포3동
블랙코끼리,거제1동
대박국수,연산6동
청진동해장국,부평동
연화성,녹산동
공원앞갈비집,좌1동
고생돼지국밥,하단1동
보네스뻬,화명3동
3번가조개구이,용당동
치킨매니아부산화명점,화명1동
제주할매집,영주1동
행운,온천1동
산수갑산,청룡노포동
신영분식,감만2동
이랜드파크외식애슐리HP,거제2동
프라하베이커리,주례2동
흥부네,거제4동
맛있는파닭,화명2동
고집상회,전포1동
기장손만두찐빵,기장읍
국민아구찜,화명2동
롯데리아,거제1동
밥도둑,개금3동
갓식빵,대연3동
피자스쿨,대연5동
쇠미산흑돼지구이,사직2동
아쿠아파라다이스,광안2동
전통음식점원양,양정1동
나주곰탕본가,부전1동
우리식당,망미2동
홍초불닭,연산4동
편대장영화식당,중앙동
명품정항우케익,우2동
구포국수,중앙동
데이앤데이조선호텔직영,연산2동
왕밀면냉면,암남동
만송,사직2동
유황오리,수민동
일미식당,구평동
해락,명장1동
베네치아,명지동
7080스카이라이브클럽,연산4동
녹산횟집사택,초읍동
유가네춘하추동가야밀면,대연6동
홍춘천,남천2동
엘세크레토,광안2동
동해루,광안1동
커피&현,안락2동
전통충무김밥,온천1동
이안세숯불구이,우2동
한스,화명1동
두리베이커리,장안읍
해운대횟집,좌1동
정운푸드,중1동
동백칠광횟집,일광면
솊독 동래점,온천2동
의령국밥,대저2동
오복아구찜,장림1동
바보돼지두마리,재송2동
21세기숯불양념치킨,장전2동
카페제니아,기장읍
BHC치킨,송정동
아트인오리,장안읍
페리카나학장점,학장동
유로코피자,정관읍
2900짜장카페,당감1동
Dichten,연산2동
만권화밥,장전2동
쿠시센텀점,재송1동
동네손칼국수,용호3동
외할매국시,녹산동
조선칼국수와통막걸리,부전2동
사철정식돼지국밥,재송1동
자락,기장읍
비어&비어,초량3동
석쇠불고기전문점,녹산동
피자비토랩수영구점,광안2동
다래식당,망미2동
바다슈퍼,좌2동
북카페,반여1동
강가네손만두,우1동
우사돈참숯불갈비,감전동
풀하우스,일광면
본역고래홍어전문점,부전1동
함경면옥함흥냉면전문점서면점,부전2동
웰빙떡볶이,대저2동
카페두오모,명륜동
정겨운오뎅집부산서면점,부전2동
황금포장센타,괘법동
풍미초밥횟집,부전1동
돈오락쪽갈비,초읍동
고봉김밥,기장읍
한양숯불갈비,수영동
교촌치킨,만덕2동
해동참숯불갈비,학장동
시스템,청룡노포동
부산횟집,연산1동
지코바양념치킨,개금1동
프린스,연산9동
조가네분식,재송1동
봉구비어,문현4동
내사랑감자탕,우1동
콰이콰이,대연1동
골라먹는재미,연산3동
소문난막창집,중1동
음식나라밥상,연산2동
요거프레소,모라1동
시골맛집밥,안락2동
빵내음풍기는베이커리,영선1동
송담추어탕,명지동
미스터보쌈,연산1동
피자토모,남산동
coffee힐링,초량2동
남다른감자탕연산,연산1동
더파티아이,덕천2동
송화정손칼국수,장안읍
보리밥,양정1동
얼큰한콩나물국밥,반여1동
싹다한우한마리곰탕,철마면
화나베,연산8동
김밥천국,좌4동
단미,서3동
우리장,만덕1동
대성반점,대연6동
남포포차,부평동
이삭토스트,기장읍
거제도개조개대합전문점,사직3동
431햄버거파티스타일,안락1동
한우반점,대연5동
해물쟁반짜장,기장읍
조마루뼈다귀감자탕문현점,문현4동
팜스토리,감전동
할리스커피,수민동
남양족발,범천1동
카페지예,전포2동
타르타르,반여1동
골통감자탕,다대2동
힘센숯불장어구이,용호1동
생어거스틴,당리동
깻잎치킨,광안2동
더파티,우2동
비엔나과자점,신평2동
카페두다트,거제1동
창성횟집,민락동
우물마루,초읍동
내림아구찜,반여2동
카마타케제면소,남포동
한양왕족발,화명2동
국시사랑,동삼3동
수정집,광복동
치킨678,좌2동
불티매운족발정관점,정관읍
또또분식,부전1동
써브웨이,대연1동
쓰리엔인터내셔널,녹산동
다온약선한정식,우1동
노랑통닭,대연3동
피닉스,하단1동
미소왕족발,덕포2동
락미활어회해산물도매센터,당감1동
빅오,복산동
미락원,망미1동
황궁쟁반짜장,구포3동
간판생긴떡복기,영선1동
33숯불갈비,엄궁동
쿠켄하임안락점,안락1동
고성횟집,동삼1동
남포동꼼장어집,남포동
덕흥식당,학장동
소문난손칼국수,연산3동
금정오리직판장,거제1동
송쌤팥빙수,전포2동
미도어묵,사직1동
파파존스피자,사직2동
춘하추동밀면,우1동
남도커피숍,남포동
낙지마을,거제3동
낙지와냉면전문점,온천3동
위크;휴,온천3동
하와이언살롱,전포1동
금옥밀면,재송2동
손기연과자점,초읍동
우리베이커리,녹산동
또래오래,기장읍
기장멸치국수,범일2동
충무김밥,연산9동
땡큐맘치킨,반여1동
고모손칼국수,우1동
뽕뜨락피자,동삼1동
아딸,양정1동
장안상회,장안읍
스카이에프엔비,가야1동
메기매운탕,구서2동
경애식당,구서1동
김해뒷고기,구포1동
푸드맘,좌2동
051우리동네어묵식당해운대,우1동
배스킨라빈스,광안3동
몬스터231,거제2동
보스턴투,초량2동
맛있는닭도리탕,초읍동
칼리버,대연5동
웰빙생뒷고기,연산6동
홈플러스,온천1동
무지개김밥,구포2동
다래봉노래주점,덕천2동
꼴닭,남산동
바우네나주곰탕,전포2동
외환은행김해국제공항지점,대저2동
한솥도시락,우2동
김밥천국,기장읍
뚱보횟집,암남동
영월정,망미1동
명품면가,일광면
부산갈매기,우2동
쿠킹하카타,구서1동
하바나익스프레스,하단2동
맷돌손순두부손청국장,온천2동
양지횟집,괘법동
시크릿,중앙동
갈매기23호,우1동
지코바양념치킨동삼점,동삼1동
라멘정,부전2동
까,영주1동
만수스시,신평2동
달려라황궁쟁반짜장,장전1동
동해식당,구포1동
칠암도매횟집,연산8동
교통부국밥,부전1동
삼겹파티,만덕1동
동현횟집,부곡1동
곤비어&커피,서2동
칠암짱깨,일광면
새마을식당,남항동
59피자정관점,정관읍
양산식당,덕천2동
처갓집양념치킨두구점,선두구동
불로만숯불바베큐,초읍동
일광당찐빵손만두,일광면
오리집,망미1동
투다리부산진점,수정2동
리치식당,남항동
이모보리밥,동삼1동
정성코다리찜,개금2동
노적봉,하단1동
엄마네부엌,수정2동
오누이키친,전포1동
미스터스시,문현1동
단로바다야끼앤드쌈밥집,기장읍
최가네영양탕,온천3동
에노떼까구스토,전포2동
송림반점,광안2동
야김밥이다,동대신3동
쇼걸술마시는노래방,괘법동
세이브노래주점,하단1동
자갈밭횟집,일광면
영주동족발,영주1동
영도추어탕,동삼1동
배스킨라빈스31부산명지점,명지동
산청식당,부곡4동
수타손짜장,구서2동
빌리지호프,만덕3동
개구쟁이도너츠,충무동
라떼르,명지동
맘마킹도시락,남천2동
홍콩반점,부전1동
태평양초장집,사직2동
미래복집,남산동
화성집,감천1동
강변보쌈,녹산동
비스트로공작새,안락1동
만복국수,명륜동
남도횟집,온천1동
10센치,좌1동
칼국수&돈까스,부민동
커피베이부산연산점,연산4동
귀족2,괘법동
카페우리동네,화명1동
신원두막식당,명지동
처갓집양념치킨호프,반여2동
BHC치킨,기장읍
해야커피,장전1동
태영생막창,재송1동
이모식당,남항동
페이야드,우2동
김유순대구뽈찜,대연5동
포차선생,사직2동
돌담분식,반송1동
캄차카,초량2동
원조태성하모자연산횟집,암남동
복이있는조개구이집,부전1동
닭잡는파로부산남포점,남포동
푸짐포차,다대2동
정학산업현장식당,부곡2동
동네빵집,명장1동
동산횟집2,용호3동
퀸노래주점,광안3동
에이스치킨,반여3동
종가수육돼지국밥,모라1동
본가,일광면
고갈비할매집,광복동
채스갤러리카페,중2동
투팍,부전2동
달빛술담,망미1동
양산추어탕,반여2동
정식&수제돈까스,명지동
초코카페,광안3동
천하,부평동
제주집,화명3동
구워파는고깃집,감전동
진미숯불갈비,장안읍
신거북선횟집,서3동
대동강맥주공장,망미2동
스타벅스,연산4동
루이스펍,장전1동
기장회마트,기장읍
문어야,좌1동
커피그리고,전포1동
영해루,남천1동
서울창조불닭발,온천1동
슈거문,우2동
카페콘텐토,대저2동
노들강변,장안읍
카페토끼풀,대연5동
주막에서의동행,가야2동
야접중화포차,양정2동
포차개코,수정2동
네네치킨,청학2동
샤브샤브텀벙,거제3동
